pathway_id,pathway_name,Gene
mmu01230,Biosynthesis of amino acids,ALDOART2
mmu01230,Biosynthesis of amino acids,TKTL1
mmu01232,Nucleotide metabolism,ENTPD4B
mmu01232,Nucleotide metabolism,AK6
mmu01232,Nucleotide metabolism,NT5M
mmu01232,Nucleotide metabolism,GMPR2
mmu01232,Nucleotide metabolism,NT5C3
mmu01232,Nucleotide metabolism,AMPD2
mmu01232,Nucleotide metabolism,DUT
mmu01232,Nucleotide metabolism,ADA
mmu01232,Nucleotide metabolism,ADK
mmu01232,Nucleotide metabolism,ADSL
mmu01232,Nucleotide metabolism,ADSS1
mmu01232,Nucleotide metabolism,ADSS2
mmu01232,Nucleotide metabolism,AK1
mmu01232,Nucleotide metabolism,AK2
mmu01232,Nucleotide metabolism,AK4
mmu01232,Nucleotide metabolism,AMPD3
mmu01232,Nucleotide metabolism,APRT
mmu01232,Nucleotide metabolism,ENTPD1
mmu01232,Nucleotide metabolism,ENTPD2
mmu01232,Nucleotide metabolism,ENTPD6
mmu01232,Nucleotide metabolism,ENTPD5
mmu01232,Nucleotide metabolism,DCK
mmu01232,Nucleotide metabolism,GDA
mmu01232,Nucleotide metabolism,GUK1
mmu01232,Nucleotide metabolism,HPRT1
mmu01232,Nucleotide metabolism,ITPA
mmu01232,Nucleotide metabolism,NME7
mmu01232,Nucleotide metabolism,NME1
mmu01232,Nucleotide metabolism,NME2
mmu01232,Nucleotide metabolism,ENPP1
mmu01232,Nucleotide metabolism,PNP
mmu01232,Nucleotide metabolism,RRM1
mmu01232,Nucleotide metabolism,RRM2
mmu01232,Nucleotide metabolism,ENPP3
mmu01232,Nucleotide metabolism,LACC1
mmu01232,Nucleotide metabolism,ENTPD3
mmu01232,Nucleotide metabolism,TK1
mmu01232,Nucleotide metabolism,DTYMK
mmu01232,Nucleotide metabolism,CMPK2
mmu01232,Nucleotide metabolism,TYMS
mmu01232,Nucleotide metabolism,UCK1
mmu01232,Nucleotide metabolism,UPP1
mmu01232,Nucleotide metabolism,XDH
mmu01232,Nucleotide metabolism,GMPS
mmu01232,Nucleotide metabolism,AMPD1
mmu01232,Nucleotide metabolism,AK5
mmu01232,Nucleotide metabolism,NT5C1A
mmu01232,Nucleotide metabolism,IMPDH1
mmu01232,Nucleotide metabolism,IMPDH2
mmu01232,Nucleotide metabolism,NT5E
mmu01232,Nucleotide metabolism,DGUOK
mmu01232,Nucleotide metabolism,DCTD
mmu01232,Nucleotide metabolism,RRM2B
mmu01232,Nucleotide metabolism,NT5C
mmu01232,Nucleotide metabolism,CTPS1
mmu01232,Nucleotide metabolism,NME6
mmu01232,Nucleotide metabolism,CTPS2
mmu01232,Nucleotide metabolism,AK3
mmu01232,Nucleotide metabolism,NME4
mmu01232,Nucleotide metabolism,TK2
mmu01232,Nucleotide metabolism,AK9
mmu01232,Nucleotide metabolism,GMPR
mmu01232,Nucleotide metabolism,DCTPP1
mmu01232,Nucleotide metabolism,NTPCR
mmu01232,Nucleotide metabolism,CMPK1
mmu01232,Nucleotide metabolism,PNP2
mmu01232,Nucleotide metabolism,NT5EL
mmu01232,Nucleotide metabolism,ENTPD4
mmu01232,Nucleotide metabolism,NT5C3B
mmu01232,Nucleotide metabolism,UCKL1
mmu01232,Nucleotide metabolism,AK8
mmu01232,Nucleotide metabolism,HDDC2
mmu01232,Nucleotide metabolism,NT5C1B
mmu01232,Nucleotide metabolism,ENTPD8
mmu01232,Nucleotide metabolism,CDA
mmu01232,Nucleotide metabolism,TYMP
mmu01232,Nucleotide metabolism,NUDT16L2
mmu01232,Nucleotide metabolism,NUDT16
mmu01232,Nucleotide metabolism,CANT1
mmu01232,Nucleotide metabolism,UPP2
mmu01232,Nucleotide metabolism,NT5C2
mmu01232,Nucleotide metabolism,AK7
mmu01232,Nucleotide metabolism,NME3
mmu01232,Nucleotide metabolism,UCK2
mmu01240,Biosynthesis of cofactors,UGT2B38
mmu01240,Biosynthesis of cofactors,UGT2B34
mmu01240,Biosynthesis of cofactors,AK6
mmu01240,Biosynthesis of cofactors,PNPO
mmu01240,Biosynthesis of cofactors,PPCS
mmu01240,Biosynthesis of cofactors,PSAT1
mmu01240,Biosynthesis of cofactors,EPRS1
mmu01240,Biosynthesis of cofactors,HAAO
mmu01240,Biosynthesis of cofactors,SHMT2
mmu01240,Biosynthesis of cofactors,MTHFD1
mmu01240,Biosynthesis of cofactors,MAT2B
mmu01240,Biosynthesis of cofactors,RDH13
mmu01240,Biosynthesis of cofactors,GUSB
mmu01240,Biosynthesis of cofactors,MPI
mmu01240,Biosynthesis of cofactors,UGT2B37
mmu01240,Biosynthesis of cofactors,ADSL
mmu01240,Biosynthesis of cofactors,ADSS1
mmu01240,Biosynthesis of cofactors,ADSS2
mmu01240,Biosynthesis of cofactors,AK1
mmu01240,Biosynthesis of cofactors,AK2
mmu01240,Biosynthesis of cofactors,AK4
mmu01240,Biosynthesis of cofactors,ALPL
mmu01240,Biosynthesis of cofactors,AKP3
mmu01240,Biosynthesis of cofactors,ALPPL2
mmu01240,Biosynthesis of cofactors,ALAS1
mmu01240,Biosynthesis of cofactors,ALAS2
mmu01240,Biosynthesis of cofactors,ALDH2
mmu01240,Biosynthesis of cofactors,ALDH3A2
mmu01240,Biosynthesis of cofactors,MAT1A
mmu01240,Biosynthesis of cofactors,BCAT1
mmu01240,Biosynthesis of cofactors,BCAT2
mmu01240,Biosynthesis of cofactors,COQ7
mmu01240,Biosynthesis of cofactors,CPOX
mmu01240,Biosynthesis of cofactors,DHFR
mmu01240,Biosynthesis of cofactors,DLD
mmu01240,Biosynthesis of cofactors,FECH
mmu01240,Biosynthesis of cofactors,FPGS
mmu01240,Biosynthesis of cofactors,GCH1
mmu01240,Biosynthesis of cofactors,GGH
mmu01240,Biosynthesis of cofactors,GCLC
mmu01240,Biosynthesis of cofactors,GCLM
mmu01240,Biosynthesis of cofactors,GSS
mmu01240,Biosynthesis of cofactors,HMBS
mmu01240,Biosynthesis of cofactors,HPD
mmu01240,Biosynthesis of cofactors,IDO1
mmu01240,Biosynthesis of cofactors,ALAD
mmu01240,Biosynthesis of cofactors,NME7
mmu01240,Biosynthesis of cofactors,RDH11
mmu01240,Biosynthesis of cofactors,MOCS2
mmu01240,Biosynthesis of cofactors,MTHFD2
mmu01240,Biosynthesis of cofactors,NFS1
mmu01240,Biosynthesis of cofactors,NME1
mmu01240,Biosynthesis of cofactors,NME2
mmu01240,Biosynthesis of cofactors,NQO1
mmu01240,Biosynthesis of cofactors,PPOX
mmu01240,Biosynthesis of cofactors,NADK
mmu01240,Biosynthesis of cofactors,PTS
mmu01240,Biosynthesis of cofactors,RGN
mmu01240,Biosynthesis of cofactors,DHRS3
mmu01240,Biosynthesis of cofactors,SHMT1
mmu01240,Biosynthesis of cofactors,SPR
mmu01240,Biosynthesis of cofactors,IDO2
mmu01240,Biosynthesis of cofactors,PANK3
mmu01240,Biosynthesis of cofactors,PDXK
mmu01240,Biosynthesis of cofactors,UGP2
mmu01240,Biosynthesis of cofactors,COQ6
mmu01240,Biosynthesis of cofactors,CMPK2
mmu01240,Biosynthesis of cofactors,UGDH
mmu01240,Biosynthesis of cofactors,UGT1A2
mmu01240,Biosynthesis of cofactors,UGT2B5
mmu01240,Biosynthesis of cofactors,UMPS
mmu01240,Biosynthesis of cofactors,UROD
mmu01240,Biosynthesis of cofactors,UROS
mmu01240,Biosynthesis of cofactors,NAPRT
mmu01240,Biosynthesis of cofactors,COX15
mmu01240,Biosynthesis of cofactors,NMNAT2
mmu01240,Biosynthesis of cofactors,COQ4
mmu01240,Biosynthesis of cofactors,AK5
mmu01240,Biosynthesis of cofactors,COQ3
mmu01240,Biosynthesis of cofactors,UGT2B36
mmu01240,Biosynthesis of cofactors,MAT2A
mmu01240,Biosynthesis of cofactors,SDR16C5
mmu01240,Biosynthesis of cofactors,UGT2B35
mmu01240,Biosynthesis of cofactors,GPHN
mmu01240,Biosynthesis of cofactors,GULO
mmu01240,Biosynthesis of cofactors,MTHFD1L
mmu01240,Biosynthesis of cofactors,HSD17B6
mmu01240,Biosynthesis of cofactors,VKORC1
mmu01240,Biosynthesis of cofactors,TPK1
mmu01240,Biosynthesis of cofactors,PMM1
mmu01240,Biosynthesis of cofactors,FLAD1
mmu01240,Biosynthesis of cofactors,GMPPB
mmu01240,Biosynthesis of cofactors,UGT1A10
mmu01240,Biosynthesis of cofactors,UGT1A7C
mmu01240,Biosynthesis of cofactors,UGT1A5
mmu01240,Biosynthesis of cofactors,UGT1A9
mmu01240,Biosynthesis of cofactors,UGT1A6B
mmu01240,Biosynthesis of cofactors,UGT1A1
mmu01240,Biosynthesis of cofactors,CTPS1
mmu01240,Biosynthesis of cofactors,COQ5
mmu01240,Biosynthesis of cofactors,PMM2
mmu01240,Biosynthesis of cofactors,NME6
mmu01240,Biosynthesis of cofactors,RFK
mmu01240,Biosynthesis of cofactors,UGT2A2
mmu01240,Biosynthesis of cofactors,CTPS2
mmu01240,Biosynthesis of cofactors,AK3
mmu01240,Biosynthesis of cofactors,GGCX
mmu01240,Biosynthesis of cofactors,NME4
mmu01240,Biosynthesis of cofactors,TDO2
mmu01240,Biosynthesis of cofactors,MOCS1
mmu01240,Biosynthesis of cofactors,DHODH
mmu01240,Biosynthesis of cofactors,PDXP
mmu01240,Biosynthesis of cofactors,AKR1A1
mmu01240,Biosynthesis of cofactors,UGT1A8
mmu01240,Biosynthesis of cofactors,LIPT1
mmu01240,Biosynthesis of cofactors,AK9
mmu01240,Biosynthesis of cofactors,BCO1
mmu01240,Biosynthesis of cofactors,NMNAT1
mmu01240,Biosynthesis of cofactors,MTHFD2L
mmu01240,Biosynthesis of cofactors,CMPK1
mmu01240,Biosynthesis of cofactors,PPCDC
mmu01240,Biosynthesis of cofactors,LIPT2
mmu01240,Biosynthesis of cofactors,QPRT
mmu01240,Biosynthesis of cofactors,EARS2
mmu01240,Biosynthesis of cofactors,ASPDH
mmu01240,Biosynthesis of cofactors,NADK2
mmu01240,Biosynthesis of cofactors,AK8
mmu01240,Biosynthesis of cofactors,GMPPA
mmu01240,Biosynthesis of cofactors,VKORC1L1
mmu01240,Biosynthesis of cofactors,CAD
mmu01240,Biosynthesis of cofactors,COX10
mmu01240,Biosynthesis of cofactors,KYNU
mmu01240,Biosynthesis of cofactors,OXSM
mmu01240,Biosynthesis of cofactors,AFMID
mmu01240,Biosynthesis of cofactors,COASY
mmu01240,Biosynthesis of cofactors,UGT2B1
mmu01240,Biosynthesis of cofactors,COQ2
mmu01240,Biosynthesis of cofactors,UGT2A3
mmu01240,Biosynthesis of cofactors,ALDH1B1
mmu01240,Biosynthesis of cofactors,PHOSPHO2
mmu01240,Biosynthesis of cofactors,NMNAT3
mmu01240,Biosynthesis of cofactors,PANK2
mmu01240,Biosynthesis of cofactors,PANK1
mmu01240,Biosynthesis of cofactors,ALPI
mmu01240,Biosynthesis of cofactors,MMAB
mmu01240,Biosynthesis of cofactors,RDH12
mmu01240,Biosynthesis of cofactors,AK7
mmu01240,Biosynthesis of cofactors,NADSYN1
mmu01240,Biosynthesis of cofactors,NME3
mmu01240,Biosynthesis of cofactors,LIAS
mmu01240,Biosynthesis of cofactors,UGT2A1
mmu01240,Biosynthesis of cofactors,UGT1A6A
mmu01240,Biosynthesis of cofactors,KMO
mmu01250,Biosynthesis of nucleotide sugars,GCK
mmu01250,Biosynthesis of nucleotide sugars,UAP1
mmu01250,Biosynthesis of nucleotide sugars,PGM3
mmu01250,Biosynthesis of nucleotide sugars,MPI
mmu01250,Biosynthesis of nucleotide sugars,CMAH
mmu01250,Biosynthesis of nucleotide sugars,CMAS
mmu01250,Biosynthesis of nucleotide sugars,GALT
mmu01250,Biosynthesis of nucleotide sugars,GFPT1
mmu01250,Biosynthesis of nucleotide sugars,GFPT2
mmu01250,Biosynthesis of nucleotide sugars,GALK1
mmu01250,Biosynthesis of nucleotide sugars,GPI1
mmu01250,Biosynthesis of nucleotide sugars,HK1
mmu01250,Biosynthesis of nucleotide sugars,HK2
mmu01250,Biosynthesis of nucleotide sugars,HK3
mmu01250,Biosynthesis of nucleotide sugars,HKDC1
mmu01250,Biosynthesis of nucleotide sugars,UGP2
mmu01250,Biosynthesis of nucleotide sugars,GMDS
mmu01250,Biosynthesis of nucleotide sugars,GFUS
mmu01250,Biosynthesis of nucleotide sugars,UGDH
mmu01250,Biosynthesis of nucleotide sugars,UAP1L1
mmu01250,Biosynthesis of nucleotide sugars,FCSK
mmu01250,Biosynthesis of nucleotide sugars,PMM1
mmu01250,Biosynthesis of nucleotide sugars,GMPPB
mmu01250,Biosynthesis of nucleotide sugars,GNE
mmu01250,Biosynthesis of nucleotide sugars,PMM2
mmu01250,Biosynthesis of nucleotide sugars,GNPNAT1
mmu01250,Biosynthesis of nucleotide sugars,NAGK
mmu01250,Biosynthesis of nucleotide sugars,MIOX
mmu01250,Biosynthesis of nucleotide sugars,PGM2
mmu01250,Biosynthesis of nucleotide sugars,NANP
mmu01250,Biosynthesis of nucleotide sugars,UXS1
mmu01250,Biosynthesis of nucleotide sugars,GMPPA
mmu01250,Biosynthesis of nucleotide sugars,GALK2
mmu01250,Biosynthesis of nucleotide sugars,PGM1
mmu01250,Biosynthesis of nucleotide sugars,GALE
mmu01250,Biosynthesis of nucleotide sugars,FPGT
mmu01250,Biosynthesis of nucleotide sugars,TGDS
mmu01250,Biosynthesis of nucleotide sugars,NANS
mmu01320,Sulfur cycle,PAPSS1
mmu01320,Sulfur cycle,PAPSS2
mmu01521,EGFR tyrosine kinase inhibitor resistance,NRG2
mmu01521,EGFR tyrosine kinase inhibitor resistance,BRAF
mmu01521,EGFR tyrosine kinase inhibitor resistance,RAF1
mmu01521,EGFR tyrosine kinase inhibitor resistance,AKT1
mmu01521,EGFR tyrosine kinase inhibitor resistance,AKT2
mmu01521,EGFR tyrosine kinase inhibitor resistance,ARAF
mmu01521,EGFR tyrosine kinase inhibitor resistance,BAD
mmu01521,EGFR tyrosine kinase inhibitor resistance,BAX
mmu01521,EGFR tyrosine kinase inhibitor resistance,BCL2
mmu01521,EGFR tyrosine kinase inhibitor resistance,BCL2L1
mmu01521,EGFR tyrosine kinase inhibitor resistance,BCL2L11
mmu01521,EGFR tyrosine kinase inhibitor resistance,EGF
mmu01521,EGFR tyrosine kinase inhibitor resistance,EGFR
mmu01521,EGFR tyrosine kinase inhibitor resistance,EIF4E
mmu01521,EGFR tyrosine kinase inhibitor resistance,EIF4EBP1
mmu01521,EGFR tyrosine kinase inhibitor resistance,ERBB2
mmu01521,EGFR tyrosine kinase inhibitor resistance,ERBB3
mmu01521,EGFR tyrosine kinase inhibitor resistance,FGF2
mmu01521,EGFR tyrosine kinase inhibitor resistance,FGFR2
mmu01521,EGFR tyrosine kinase inhibitor resistance,FGFR3
mmu01521,EGFR tyrosine kinase inhibitor resistance,GAB1
mmu01521,EGFR tyrosine kinase inhibitor resistance,GAS6
mmu01521,EGFR tyrosine kinase inhibitor resistance,GRB2
mmu01521,EGFR tyrosine kinase inhibitor resistance,HGF
mmu01521,EGFR tyrosine kinase inhibitor resistance,HRAS
mmu01521,EGFR tyrosine kinase inhibitor resistance,IGF1
mmu01521,EGFR tyrosine kinase inhibitor resistance,IGF1R
mmu01521,EGFR tyrosine kinase inhibitor resistance,IL6
mmu01521,EGFR tyrosine kinase inhibitor resistance,IL6RA
mmu01521,EGFR tyrosine kinase inhibitor resistance,JAK1
mmu01521,EGFR tyrosine kinase inhibitor resistance,JAK2
mmu01521,EGFR tyrosine kinase inhibitor resistance,KDR
mmu01521,EGFR tyrosine kinase inhibitor resistance,KRAS
mmu01521,EGFR tyrosine kinase inhibitor resistance,MET
mmu01521,EGFR tyrosine kinase inhibitor resistance,NF1
mmu01521,EGFR tyrosine kinase inhibitor resistance,NRAS
mmu01521,EGFR tyrosine kinase inhibitor resistance,PDGFA
mmu01521,EGFR tyrosine kinase inhibitor resistance,PDGFB
mmu01521,EGFR tyrosine kinase inhibitor resistance,PDGFRA
mmu01521,EGFR tyrosine kinase inhibitor resistance,PDGFRB
mmu01521,EGFR tyrosine kinase inhibitor resistance,PIK3CA
mmu01521,EGFR tyrosine kinase inhibitor resistance,PIK3CD
mmu01521,EGFR tyrosine kinase inhibitor resistance,PIK3R1
mmu01521,EGFR tyrosine kinase inhibitor resistance,PIK3R2
mmu01521,EGFR tyrosine kinase inhibitor resistance,PIK3R3
mmu01521,EGFR tyrosine kinase inhibitor resistance,PRKCA
mmu01521,EGFR tyrosine kinase inhibitor resistance,PRKCB
mmu01521,EGFR tyrosine kinase inhibitor resistance,PRKCG
mmu01521,EGFR tyrosine kinase inhibitor resistance,PLCG1
mmu01521,EGFR tyrosine kinase inhibitor resistance,PTEN
mmu01521,EGFR tyrosine kinase inhibitor resistance,RPS6
mmu01521,EGFR tyrosine kinase inhibitor resistance,SHC1
mmu01521,EGFR tyrosine kinase inhibitor resistance,SHC3
mmu01521,EGFR tyrosine kinase inhibitor resistance,SOS1
mmu01521,EGFR tyrosine kinase inhibitor resistance,SOS2
mmu01521,EGFR tyrosine kinase inhibitor resistance,SRC
mmu01521,EGFR tyrosine kinase inhibitor resistance,STAT3
mmu01521,EGFR tyrosine kinase inhibitor resistance,NRG1
mmu01521,EGFR tyrosine kinase inhibitor resistance,GM4796
mmu01521,EGFR tyrosine kinase inhibitor resistance,SHC2
mmu01521,EGFR tyrosine kinase inhibitor resistance,TGFA
mmu01521,EGFR tyrosine kinase inhibitor resistance,EIF4E1B
mmu01521,EGFR tyrosine kinase inhibitor resistance,VEGFA
mmu01521,EGFR tyrosine kinase inhibitor resistance,PLCG2
mmu01521,EGFR tyrosine kinase inhibitor resistance,AKT3
mmu01521,EGFR tyrosine kinase inhibitor resistance,AXL
mmu01521,EGFR tyrosine kinase inhibitor resistance,MAP2K1
mmu01521,EGFR tyrosine kinase inhibitor resistance,MAP2K2
mmu01521,EGFR tyrosine kinase inhibitor resistance,MAPK1
mmu01521,EGFR tyrosine kinase inhibitor resistance,MAPK3
mmu01521,EGFR tyrosine kinase inhibitor resistance,EIF4E2
mmu01521,EGFR tyrosine kinase inhibitor resistance,SHC4
mmu01521,EGFR tyrosine kinase inhibitor resistance,PDGFC
mmu01521,EGFR tyrosine kinase inhibitor resistance,FOXO3
mmu01521,EGFR tyrosine kinase inhibitor resistance,GSK3B
mmu01521,EGFR tyrosine kinase inhibitor resistance,MTOR
mmu01521,EGFR tyrosine kinase inhibitor resistance,RPS6KB2
mmu01521,EGFR tyrosine kinase inhibitor resistance,PDGFD
mmu01521,EGFR tyrosine kinase inhibitor resistance,RPS6KB1
mmu01521,EGFR tyrosine kinase inhibitor resistance,PIK3CB
mmu01522,Endocrine resistance,ADCY4
mmu01522,Endocrine resistance,ADCY3
mmu01522,Endocrine resistance,BRAF
mmu01522,Endocrine resistance,RAF1
mmu01522,Endocrine resistance,ADCY6
mmu01522,Endocrine resistance,ADCY7
mmu01522,Endocrine resistance,ADCY8
mmu01522,Endocrine resistance,ADCY9
mmu01522,Endocrine resistance,AKT1
mmu01522,Endocrine resistance,AKT2
mmu01522,Endocrine resistance,ARAF
mmu01522,Endocrine resistance,BAD
mmu01522,Endocrine resistance,BAX
mmu01522,Endocrine resistance,BCL2
mmu01522,Endocrine resistance,BIK
mmu01522,Endocrine resistance,CCND1
mmu01522,Endocrine resistance,CDK4
mmu01522,Endocrine resistance,CDKN1A
mmu01522,Endocrine resistance,CDKN1B
mmu01522,Endocrine resistance,CDKN2A
mmu01522,Endocrine resistance,CDKN2C
mmu01522,Endocrine resistance,DLL1
mmu01522,Endocrine resistance,DLL3
mmu01522,Endocrine resistance,E2F1
mmu01522,Endocrine resistance,E2F3
mmu01522,Endocrine resistance,EGFR
mmu01522,Endocrine resistance,ERBB2
mmu01522,Endocrine resistance,ESR1
mmu01522,Endocrine resistance,ESR2
mmu01522,Endocrine resistance,PTK2
mmu01522,Endocrine resistance,FOS
mmu01522,Endocrine resistance,GNAS
mmu01522,Endocrine resistance,GRB2
mmu01522,Endocrine resistance,HBEGF
mmu01522,Endocrine resistance,HRAS
mmu01522,Endocrine resistance,IGF1
mmu01522,Endocrine resistance,IGF1R
mmu01522,Endocrine resistance,JAG1
mmu01522,Endocrine resistance,JAG2
mmu01522,Endocrine resistance,JUN
mmu01522,Endocrine resistance,KRAS
mmu01522,Endocrine resistance,MDM2
mmu01522,Endocrine resistance,MMP2
mmu01522,Endocrine resistance,MMP9
mmu01522,Endocrine resistance,NCOA3
mmu01522,Endocrine resistance,NOTCH1
mmu01522,Endocrine resistance,NOTCH2
mmu01522,Endocrine resistance,NOTCH3
mmu01522,Endocrine resistance,NOTCH4
mmu01522,Endocrine resistance,NRAS
mmu01522,Endocrine resistance,PIK3CA
mmu01522,Endocrine resistance,PIK3CD
mmu01522,Endocrine resistance,PIK3R1
mmu01522,Endocrine resistance,PIK3R2
mmu01522,Endocrine resistance,PIK3R3
mmu01522,Endocrine resistance,PRKACA
mmu01522,Endocrine resistance,PRKACB
mmu01522,Endocrine resistance,MED1
mmu01522,Endocrine resistance,MAPK11
mmu01522,Endocrine resistance,RB1
mmu01522,Endocrine resistance,NCOR1
mmu01522,Endocrine resistance,SHC1
mmu01522,Endocrine resistance,SHC3
mmu01522,Endocrine resistance,SOS1
mmu01522,Endocrine resistance,SOS2
mmu01522,Endocrine resistance,SP1
mmu01522,Endocrine resistance,SRC
mmu01522,Endocrine resistance,ADCY2
mmu01522,Endocrine resistance,SHC2
mmu01522,Endocrine resistance,TRP53
mmu01522,Endocrine resistance,ADCY5
mmu01522,Endocrine resistance,AKT3
mmu01522,Endocrine resistance,E2F2
mmu01522,Endocrine resistance,MAP2K1
mmu01522,Endocrine resistance,MAP2K2
mmu01522,Endocrine resistance,MAPK1
mmu01522,Endocrine resistance,MAPK10
mmu01522,Endocrine resistance,MAPK13
mmu01522,Endocrine resistance,MAPK14
mmu01522,Endocrine resistance,MAPK3
mmu01522,Endocrine resistance,MAPK8
mmu01522,Endocrine resistance,MAPK9
mmu01522,Endocrine resistance,SHC4
mmu01522,Endocrine resistance,ABCB11
mmu01522,Endocrine resistance,MAPK12
mmu01522,Endocrine resistance,ADCY1
mmu01522,Endocrine resistance,DLL4
mmu01522,Endocrine resistance,MTOR
mmu01522,Endocrine resistance,RPS6KB2
mmu01522,Endocrine resistance,CARM1
mmu01522,Endocrine resistance,RPS6KB1
mmu01522,Endocrine resistance,PIK3CB
mmu01522,Endocrine resistance,GPER1
mmu01523,Antifolate resistance,SHMT2
mmu01523,Antifolate resistance,ATIC
mmu01523,Antifolate resistance,CHUK
mmu01523,Antifolate resistance,ABCC2
mmu01523,Antifolate resistance,DHFR
mmu01523,Antifolate resistance,FOLR1
mmu01523,Antifolate resistance,FOLR2
mmu01523,Antifolate resistance,FPGS
mmu01523,Antifolate resistance,GART
mmu01523,Antifolate resistance,GGH
mmu01523,Antifolate resistance,IKBKB
mmu01523,Antifolate resistance,IKBKG
mmu01523,Antifolate resistance,IL1B
mmu01523,Antifolate resistance,IL6
mmu01523,Antifolate resistance,ABCC1
mmu01523,Antifolate resistance,MTHFR
mmu01523,Antifolate resistance,NFKB1
mmu01523,Antifolate resistance,RELA
mmu01523,Antifolate resistance,SHMT1
mmu01523,Antifolate resistance,SLC19A1
mmu01523,Antifolate resistance,TNF
mmu01523,Antifolate resistance,TYMS
mmu01523,Antifolate resistance,MTR
mmu01523,Antifolate resistance,ABCC4
mmu01523,Antifolate resistance,ABCG2
mmu01523,Antifolate resistance,ABCC5
mmu01523,Antifolate resistance,SLC46A1
mmu01523,Antifolate resistance,ABCC3
mmu01524,Platinum drug resistance,GSTA13
mmu01524,Platinum drug resistance,GSTA5
mmu01524,Platinum drug resistance,GSTP-PS
mmu01524,Platinum drug resistance,GSTT3
mmu01524,Platinum drug resistance,AKT1
mmu01524,Platinum drug resistance,AKT2
mmu01524,Platinum drug resistance,APAF1
mmu01524,Platinum drug resistance,BIRC3
mmu01524,Platinum drug resistance,BIRC2
mmu01524,Platinum drug resistance,XIAP
mmu01524,Platinum drug resistance,BIRC5
mmu01524,Platinum drug resistance,ATM
mmu01524,Platinum drug resistance,ATP7A
mmu01524,Platinum drug resistance,ATP7B
mmu01524,Platinum drug resistance,BAD
mmu01524,Platinum drug resistance,BAK1
mmu01524,Platinum drug resistance,BAX
mmu01524,Platinum drug resistance,BCL2
mmu01524,Platinum drug resistance,BCL2L1
mmu01524,Platinum drug resistance,BID
mmu01524,Platinum drug resistance,BRCA1
mmu01524,Platinum drug resistance,CASP3
mmu01524,Platinum drug resistance,CASP8
mmu01524,Platinum drug resistance,CASP9
mmu01524,Platinum drug resistance,CDKN1A
mmu01524,Platinum drug resistance,CDKN2A
mmu01524,Platinum drug resistance,ABCC2
mmu01524,Platinum drug resistance,CYCS
mmu01524,Platinum drug resistance,CYCT
mmu01524,Platinum drug resistance,ERBB2
mmu01524,Platinum drug resistance,ERCC1
mmu01524,Platinum drug resistance,FADD
mmu01524,Platinum drug resistance,FAS
mmu01524,Platinum drug resistance,FASL
mmu01524,Platinum drug resistance,GSTA1
mmu01524,Platinum drug resistance,GSTA2
mmu01524,Platinum drug resistance,GSTA3
mmu01524,Platinum drug resistance,GSTA4
mmu01524,Platinum drug resistance,GSTM1
mmu01524,Platinum drug resistance,GSTM2
mmu01524,Platinum drug resistance,GSTM3
mmu01524,Platinum drug resistance,GSTM4
mmu01524,Platinum drug resistance,GSTM5
mmu01524,Platinum drug resistance,GSTM6
mmu01524,Platinum drug resistance,GSTP2
mmu01524,Platinum drug resistance,GSTP1
mmu01524,Platinum drug resistance,GSTT1
mmu01524,Platinum drug resistance,GSTT2
mmu01524,Platinum drug resistance,GSTO1
